Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,states
4.629199621071138e-07,1.2945907750281992e-06,1.1255468656393804e-06,1.1286021280817946e-06,1.8163777240508122e-06,1.3168301639189112e-06,1.1171882128924992e-06,1.6880593360113086e-06,1.5308500423830415e-06,1.927273625504896e-06,1.9463599574206705e-06,1.9394515112930613e-06,2.1092387946270737e-06,2.427103993409594e-06,2.072740653795659e-06,2.0413665922198343e-06,2.2420145754013385e-06,3.0094173316097627e-06,3.4900230244947275e-06,3.171987340527868e-06,2.252463399141751e-06,2.1732882351202624e-06,1.475394013630428e-06,1.6040573808457768e-06,1.3033040533130122e-06,1.734605788167932e-06,1.5253413961112612e-06,1.2234682201985557e-06,7.293559911987648e-07,6.821753490314822e-07,1.1393696118360571e-06,5.130222777635833e-07,2
1.0294966455784134e-06,1.4159105951584672e-06,1.255085142004049e-06,1.1979686341390559e-06,1.570757714748832e-06,1.4215055212390233e-06,1.4037167503383407e-06,1.6319519024754424e-06,1.6652106511613042e-06,1.786148401764774e-06,2.0486483925214483e-06,1.9683545575322906e-06,2.160687183632611e-06,2.44444153054109e-06,2.572305280491738e-06,2.890691271766583e-06,2.4784334221460625e-06,2.6742074494865213e-06,2.6716862991627474e-06,2.1360834512323597e-06,1.6019617090770414e-06,1.8226177134902562e-06,2.0962783353071956e-06,1.3785183455288412e-06,1.8946837956519604e-06,1.408825948050759e-06,1.1542753579468113e-06,1.4782796891779216e-06,1.5561771569162668e-06,1.1291108834691147e-06,1.0208316832017585e-06,9.661938073931783e-07,2
2.8569428884527324e-07,1.459483532030863e-06,6.401116782537512e-07,7.773033095672633e-07,1.019594499598298e-06,9.209655448656829e-07,7.47625587723079e-07,1.2222558676102259e-06,1.1235489327237862e-06,1.3106892424644923e-06,1.396553460458092e-06,1.521131271605109e-06,2.230372116869702e-06,1.720221500897036e-06,1.3203534089642772e-06,1.8949362477213112e-06,1.7628042831145858e-06,1.6367100776965387e-06,2.0083443659907255e-06,2.0525329944621355e-06,1.8411182830921739e-06,1.6036575536599065e-06,1.7918717276903392e-06,1.3351524400299365e-06,1.0065629285797477e-06,1.4247645100832874e-06,1.4521709521964557e-06,8.879187315508915e-07,1.1971973283531661e-06,6.270372662239832e-07,1.0267202670423163e-06,3.4469003496132185e-07,2
4.857245828549961e-07,1.2487084013175146e-06,7.084628847269455e-07,1.0215099770942688e-06,1.4416776276919935e-06,1.0536781836120558e-06,9.912025881697386e-07,1.3249624732806865e-06,1.5206920875009727e-06,2.19903315575757e-06,1.5712762895536967e-06,1.6867704592173569e-06,2.2185051101065336e-06,1.902093210191849e-06,2.254107183445328e-06,2.9292117547760426e-06,2.936866973537733e-06,3.183611638196251e-06,2.8967867419354276e-06,3.0439889479815357e-06,2.291717193097869e-06,2.22889162306315e-06,1.8488787987214975e-06,1.5814055763501917e-06,1.6168011243535649e-06,1.6042496205016146e-06,1.3357143629266523e-06,1.1710286751959126e-06,1.2820206720267372e-06,8.223506727574493e-07,9.75865871366619e-07,7.261783480143857e-07,2
4.1684922489064114e-07,7.576714645713465e-07,7.613122776851179e-07,1.1907741608645517e-06,1.8886816332255204e-06,1.1163825235647531e-06,1.0200102745078091e-06,1.4857290762818678e-06,1.6774670475228798e-06,2.220168485873161e-06,1.7271417017176882e-06,1.5547242706993103e-06,2.4281512823966105e-06,1.7597226474739814e-06,1.8139012702284006e-06,2.1869974425390363e-06,2.318072606209332e-06,3.050395838675381e-06,3.0061117009405407e-06,2.4737025842382867e-06,2.2844090606856523e-06,2.3162316739372694e-06,1.7997133898079562e-06,1.5944357010543648e-06,1.6565759946077342e-06,2.039924460828059e-06,2.010847528045709e-06,1.1720930212092726e-06,1.2944727385152652e-06,6.6200838915482e-07,1.1786212710224186e-06,4.123679839838047e-07,2
5.103128481737703e-07,1.2346049756054832e-06,1.1722569084981311e-06,7.587367967603653e-07,1.357433505237614e-06,1.1696799888209022e-06,9.935864598136181e-07,9.751284331911015e-07,1.6539233323199712e-06,1.96993685153404e-06,1.710503966896917e-06,1.5261543626780847e-06,1.9041164411476e-06,2.242273786992031e-06,2.3914391476487734e-06,1.8150015835696226e-06,1.7170107098619458e-06,1.533579312768003e-06,1.4177249301938433e-06,1.2250640379327048e-06,1.4350436472179872e-06,1.1810508615598496e-06,1.6160732504153261e-06,1.2350096724824348e-06,8.233510294744441e-07,1.016583769265402e-06,1.1315070545462774e-06,7.614917420450033e-07,7.176195567936771e-07,4.803231953026027e-07,1.0239634518462555e-06,5.243537077075615e-07,1
5.691055589318562e-07,1.487130567960511e-06,8.2174031633419e-07,1.1359636975460113e-06,1.6942497565994843e-06,1.4550421440104886e-06,1.0373831568182466e-06,1.3223411501437788e-06,1.9342396747095224e-06,2.490988027221049e-06,1.9353146818777253e-06,1.3727415074748182e-06,2.118359193504307e-06,2.1092141955333843e-06,2.759809457739265e-06,2.6443922763577346e-06,2.547795053137267e-06,2.507417105381188e-06,1.9532355839554013e-06,2.3748135343420957e-06,2.1322192772073656e-06,1.3424761116161831e-06,1.1583205186732437e-06,1.256318841564852e-06,7.21584385615552e-07,1.0466053803564263e-06,1.355876103557408e-06,7.451170810940133e-07,9.376387040313997e-07,8.103492259527287e-07,7.708850418783321e-07,5.742801736471657e-07,1
3.6202902322265566e-07,9.737545980687288e-07,6.980412499834624e-07,8.120280887268267e-07,1.5546659352735727e-06,1.0597468151355226e-06,1.142011732074511e-06,1.2479200759711515e-06,1.4827446606591562e-06,1.5945722038575468e-06,1.5804436141545219e-06,1.543954669706924e-06,1.5289297110228692e-06,1.7978370424938559e-06,1.8820286990566898e-06,2.147681182142504e-06,1.5086899892451674e-06,1.734557875198355e-06,1.7157342839255492e-06,2.292878303276399e-06,2.320193699318191e-06,1.2937461193488451e-06,1.2024506609396917e-06,1.0839260697334131e-06,1.0358553520474583e-06,1.4692490699249003e-06,1.608512902940157e-06,7.888444476575561e-07,1.0301731477432684e-06,8.495826881067624e-07,8.539504376614977e-07,3.921400008183054e-07,1
4.1916446086498775e-07,2.0399626135247972e-06,1.522521420688499e-06,1.3353543499079616e-06,2.0923696071570315e-06,1.867052228096061e-06,2.048577850456584e-06,2.5761344092692845e-06,2.1650816718370057e-06,2.9851104504992747e-06,2.7865596892767675e-06,3.5757527122618265e-06,4.499722089052652e-06,4.583074533028205e-06,3.4339163878693397e-06,4.584952250908396e-06,4.328864823867359e-06,4.098182172571992e-06,4.681664626476053e-06,3.599678154076525e-06,3.329871484212065e-06,2.8446183989068973e-06,3.388450801740551e-06,2.59272420835888e-06,2.816881699482157e-06,1.965379480120995e-06,1.6904553798523118e-06,1.5874699914964593e-06,1.907632537082507e-06,1.3897768775766847e-06,9.632941133025749e-07,3.003774908299642e-07,1
3.990666579342798e-07,6.309183299797246e-07,7.803996937441773e-07,9.180968408215137e-07,1.035624439980205e-06,1.0991584376641173e-06,9.035231881274087e-07,1.595600628189675e-06,1.2931112594940381e-06,1.3271307328242281e-06,2.166831065000883e-06,1.9045386003888258e-06,2.2855351865289e-06,2.8015893444726002e-06,2.4962449091485023e-06,2.5291831837213705e-06,1.8630855844539267e-06,1.4975744346522769e-06,2.3465300828684654e-06,1.8569479224261723e-06,1.2035543426241531e-06,1.138646873697491e-06,2.120779732252289e-06,1.4492577376625254e-06,1.1670621457766174e-06,9.796506005080062e-07,8.496121615187174e-07,6.862556409272626e-07,9.071008274737742e-07,6.041610806185524e-07,7.459741672077693e-07,2.8764215561833155e-07,1
5.077711070596694e-07,1.9752675626521313e-06,1.2220005832353867e-06,7.43440187834623e-07,1.1410541559785911e-06,1.3010823803913573e-06,1.9009411403243836e-06,1.806997051730487e-06,1.086095776355735e-06,1.143214625409605e-06,1.2266083125032919e-06,2.249016130458179e-06,2.883721766331276e-06,2.101528877642403e-06,1.4167983729397523e-06,1.4841995246211908e-06,1.6142743969157938e-06,2.1200306017190327e-06,2.175870870919281e-06,2.2313104870226985e-06,1.3223059591768744e-06,1.491040453141188e-06,2.159386525622085e-06,1.8853041323893266e-06,1.54797676804491e-06,1.2395625903751492e-06,9.853804741300886e-07,1.1675060695624965e-06,1.4897841628155558e-06,8.580762754577447e-07,8.808219915585225e-07,7.129295373076704e-07,1
3.9885388127694324e-07,1.0684661913778905e-06,8.835455956419678e-07,1.2148216299675803e-06,2.1774077345762018e-06,1.929462685385731e-06,1.2811798790016963e-06,2.0489544416392558e-06,2.2842108321340425e-06,2.5191826697756764e-06,2.6729954729150918e-06,2.5338631122717117e-06,3.753827178115357e-06,3.6370560554361316e-06,3.142606283524896e-06,3.626100729955272e-06,3.593308935389755e-06,3.494713037279506e-06,3.3516532126832597e-06,2.179665403893394e-06,2.1070038051614123e-06,2.1384791634812234e-06,2.3829931448450352e-06,1.6113942649503878e-06,1.7886595978296815e-06,1.614299577188913e-06,1.34469248892146e-06,1.161735551374372e-06,1.3679905162152315e-06,8.910995612249166e-07,7.734836803991026e-07,3.392368039677304e-07,1
3.0564669688111815e-07,8.94361106389178e-07,1.0223821917223476e-06,1.0431843990522891e-06,1.4970441386561537e-06,1.5354473016684624e-06,1.0403981440284254e-06,1.2944467085372907e-06,1.7731767039164434e-06,2.1071770353601713e-06,2.2065504512054683e-06,1.5480351864948758e-06,1.4660646895755728e-06,2.7047555409137783e-06,2.5630031545157966e-06,2.540943116529328e-06,2.2481491336421843e-06,2.0756121677765215e-06,1.431162004216556e-06,1.1393822088849037e-06,1.2830514688572784e-06,7.993404821076254e-07,8.122255216247457e-07,8.204981388022612e-07,1.042061851707363e-06,7.230942648459699e-07,6.015280927252863e-07,6.034950855382856e-07,8.34724425202543e-07,7.424338984616361e-07,4.586417142837342e-07,3.382824756960672e-07,1
4.837223490121659e-07,1.2981273761802858e-06,6.43267886391872e-07,1.0259108316081684e-06,1.13521292892457e-06,8.570607812276884e-07,8.024107830667103e-07,1.607123293523091e-06,1.4189550587078715e-06,1.3523589521770432e-06,1.917001904351359e-06,1.907782613142222e-06,2.3787015786446554e-06,2.599506962680138e-06,1.7676194010926254e-06,2.5184544410841607e-06,2.154510481955629e-06,1.9099266396879605e-06,2.3583419139799263e-06,1.757969931026605e-06,1.5698339475726322e-06,2.017037969512781e-06,2.141593180817562e-06,1.4502112278158008e-06,1.53088841039412e-06,1.599926385497224e-06,1.124227612162371e-06,1.3017094116681384e-06,1.064654869723684e-06,5.837430140513115e-07,9.587890258621122e-07,4.1683715513252526e-07,1
5.4571403261327e-07,8.552686624279319e-07,1.0707887161285357e-06,1.1297254787116557e-06,1.22899885605646e-06,1.1928906060125806e-06,1.3483322613037468e-06,1.719623653119112e-06,1.3127761208494658e-06,1.5024554744702296e-06,1.3559470661192344e-06,1.655492104781632e-06,1.9716871183571262e-06,1.8583645833802894e-06,1.273527374566492e-06,1.2866247256617514e-06,1.4489026065783365e-06,1.7098494007008787e-06,2.0961990121872093e-06,1.5390847311517745e-06,1.2896763169719677e-06,1.3060629903165318e-06,1.4063031395001417e-06,1.1512986961685335e-06,1.323494340469995e-06,1.0417431547710793e-06,1.0420553010468758e-06,8.443228490023399e-07,8.103345079196566e-07,5.470095315039724e-07,6.284654286648438e-07,4.086481018124673e-07,1
3.767718741939323e-07,1.3522592977949273e-06,1.164507878668673e-06,8.987025126152954e-07,1.4954704439990937e-06,1.4336682134907518e-06,1.1473337583930854e-06,1.871538389300033e-06,1.6642893374546213e-06,1.9030563754747127e-06,2.2753930375912937e-06,2.2857348482468773e-06,2.63320887859322e-06,2.915428720092247e-06,2.4762967718541334e-06,2.79532609243618e-06,2.1142014093324604e-06,1.8317510699738095e-06,2.1479825480888197e-06,1.7203597391266363e-06,1.281132498795213e-06,1.4045872292830884e-06,1.56723589164144e-06,1.1211832557804662e-06,1.1093654875513272e-06,9.420454223855166e-07,8.244204946578082e-07,7.658699110619298e-07,6.435795059496039e-07,6.552800317247025e-07,6.134024307002797e-07,3.6986953320324695e-07,1
2.2208179302999e-07,1.5001292498331483e-06,9.182999373179987e-07,8.789086401062514e-07,1.4734060531655553e-06,1.2210623346146228e-06,1.2105350454570197e-06,1.3489372321260504e-06,1.2572269951678326e-06,1.7254962990324196e-06,1.4363927936661282e-06,1.674022965186176e-06,2.298825493617984e-06,1.8479364104982568e-06,1.6202878299480795e-06,2.075652558804599e-06,1.965470750343425e-06,2.0244305327799097e-06,1.7568828937148244e-06,1.654005130499806e-06,1.701603248993794e-06,1.487507596947065e-06,1.499398583562023e-06,1.236240486308204e-06,1.530244528123905e-06,1.2308167328699463e-06,1.3495759821503215e-06,1.0544848822808078e-06,1.380460096549927e-06,8.274077767594115e-07,1.014090115021852e-06,2.699742082221905e-07,1
3.653549638921608e-07,1.1192289643893438e-06,9.769720867268638e-07,8.175284148896004e-07,1.414451752862383e-06,8.183567251379018e-07,9.93970755666839e-07,1.0798038336481567e-06,1.0901771883490066e-06,1.5763482538476401e-06,1.280352892439298e-06,1.3002500920203744e-06,1.9606369763594785e-06,1.7359409218803064e-06,1.71808893907176e-06,2.1318237572215637e-06,2.3229548989289564e-06,3.1996269902059973e-06,3.941146582454527e-06,3.341752807192675e-06,1.8848381557620548e-06,2.3565235516655767e-06,1.6183190109488096e-06,1.1043399472347852e-06,1.448258082266057e-06,1.5127689050916396e-06,1.0952268508435587e-06,1.0300016930402057e-06,5.308115157005241e-07,5.812058371784683e-07,7.674041624898818e-07,4.404038035786093e-07,1
3.813880481502827e-07,1.100784887813155e-06,1.044248865797547e-06,1.0265820348486939e-06,1.2207110963246015e-06,1.403683162448282e-06,7.178425397286222e-07,1.2931317598838432e-06,1.2012816368210084e-06,1.2732010104824007e-06,1.252323363455112e-06,1.314372099151805e-06,1.8433547608785805e-06,1.6789439845592042e-06,1.2601609389771497e-06,1.7934555328054761e-06,2.0476785813284226e-06,2.4651433727599238e-06,2.762826312350342e-06,2.6323959325510462e-06,1.373887362565463e-06,2.099891375483503e-06,1.5247269634791965e-06,1.0527979515569777e-06,1.3160696083006942e-06,1.3916186243306151e-06,1.0948938870158597e-06,9.020217099924082e-07,1.2345426209801734e-06,7.611244875202275e-07,9.44232799914099e-07,4.0633012951472795e-07,1
3.5329685166706304e-07,6.62385065374003e-07,8.427652214216219e-07,7.754332632676649e-07,1.3219254484605235e-06,9.450016411709697e-07,1.1450387660803748e-06,8.012211387547953e-07,1.0920289826215915e-06,1.4331609897551607e-06,1.0845126052146327e-06,1.114626051584446e-06,1.968952827484438e-06,1.2532396113380732e-06,1.3759234411149303e-06,1.329412506398807e-06,1.4558432810594904e-06,1.4154481932702097e-06,2.136467916758079e-06,1.0065167186254007e-06,1.2899601538450872e-06,9.638299545655681e-07,1.5998801388658463e-06,1.3791984924167331e-06,1.1367878480428413e-06,9.721624986297282e-07,1.0863678206897015e-06,6.793328015509287e-07,1.0939571703416722e-06,5.967863465067781e-07,7.704680840531014e-07,3.3233294728673914e-07,1
4.5628103191997205e-07,6.301602807036985e-07,7.665374374023625e-07,1.0241929637573058e-06,1.0921023278933565e-06,1.2484074146317964e-06,8.105544469546716e-07,1.341569429361145e-06,9.89340304643091e-07,1.1106395204775004e-06,1.2101336151220675e-06,1.630569477690911e-06,2.5693448763644553e-06,1.3239047267629013e-06,6.594601097990312e-07,1.7097869577105102e-06,2.061079508513738e-06,2.52234734209699e-06,3.31283792477897e-06,2.248366927656165e-06,1.4856449196019694e-06,1.6083721525865793e-06,1.971331159727657e-06,1.342792917054962e-06,1.8040915870686197e-06,1.2384596159563585e-06,1.0606430485325484e-06,9.92485831872293e-07,1.2564543217737038e-06,6.679826169333594e-07,6.102842827133564e-07,2.848564027174706e-07,1
3.6632385674389533e-07,1.1441127122648712e-06,7.885826586163762e-07,6.451682311395408e-07,1.1925864644312269e-06,1.2293599431404335e-06,6.918093020496393e-07,1.306581916756756e-06,1.2239795520761464e-06,1.2609251577949681e-06,1.1791313421032851e-06,1.6069071960799738e-06,1.969728136919227e-06,1.6015976451541323e-06,1.5475074547558411e-06,2.0022099473775525e-06,1.50819125255345e-06,1.3726110380186923e-06,1.2381719736960958e-06,1.0173495942065078e-06,7.928099969132845e-07,8.876381893566626e-07,1.3330381286295748e-06,1.447400505660549e-06,9.87054031449242e-07,5.520864285594244e-07,6.618723923208328e-07,5.319434573711721e-07,1.2132785882435587e-06,5.695289151026858e-07,4.84545764151411e-07,4.494444685619466e-07,1
6.234231566072521e-07,1.1930823678589208e-06,1.305640580543423e-06,1.375523985976731e-06,1.6841147485016102e-06,1.5884889964098056e-06,9.34280049959667e-07,1.399081309017015e-06,1.7615817415587969e-06,2.0082364079078378e-06,1.7784470765094074e-06,1.2463920833568317e-06,2.518152188275635e-06,1.4387170386594129e-06,2.046497629330093e-06,2.2103340221949415e-06,2.3963535450860865e-06,2.446080193103032e-06,3.203320258445762e-06,2.745532017783295e-06,2.324474091839275e-06,2.268509803651412e-06,2.4960458420761055e-06,1.3557023117113887e-06,1.849384919551785e-06,1.9172091190567306e-06,1.7767898897654462e-06,1.433543550454518e-06,1.3711502659112944e-06,8.090141371959475e-07,1.3145718896198838e-06,5.182512758864035e-07,1
3.341604303369865e-07,1.0147682272088979e-06,1.1665467455083776e-06,1.1020966019385598e-06,1.6130048369675808e-06,1.4759855223844e-06,1.0730727478901047e-06,1.7628991998036077e-06,1.6584576262187809e-06,2.218827903601819e-06,1.893865683955624e-06,2.0555281298826256e-06,2.9100693604628706e-06,2.502308508750181e-06,2.4123319157184216e-06,2.895903636134568e-06,2.726810426221638e-06,2.5780817086185793e-06,2.183148327784847e-06,2.604399126698178e-06,1.9517386724505033e-06,1.695663064955602e-06,1.861896562807975e-06,1.4084955785888783e-06,1.4367665081869823e-06,1.3594851950455916e-06,1.2894364622370187e-06,1.0567866914849212e-06,1.2182721498036445e-06,6.701836148568232e-07,8.988335561447511e-07,3.0995866410470976e-07,1
4.096621338940381e-07,8.436921107647301e-07,5.433097334324249e-07,7.653565765499117e-07,1.0271448586200389e-06,9.619289443997924e-07,1.1521311288494127e-06,1.3975938498698524e-06,1.2759981709213132e-06,1.3683962454674459e-06,1.4796144196270277e-06,1.6806976879097774e-06,2.4181262183853714e-06,2.0310713007274166e-06,1.6508805020289644e-06,1.964583305197774e-06,2.0311169959098276e-06,2.2881712917495493e-06,2.7639354922946518e-06,2.0057495529574347e-06,1.3947756577136772e-06,1.9020095131100544e-06,1.956988450583248e-06,1.3266798679781016e-06,1.5577658536791358e-06,1.348195607963588e-06,9.291566363045715e-07,9.945770619369841e-07,7.990414495628496e-07,7.24719142209861e-07,7.065989515546292e-07,5.635575630720411e-07,1
3.082857141183028e-07,9.878361519012126e-07,6.804509215537387e-07,1.1806756042319742e-06,2.1166673595576796e-06,1.328654227458642e-06,7.632711217302844e-07,1.5532899502286722e-06,1.7963551168837502e-06,2.2238714841606672e-06,1.8224049358406293e-06,1.7055717265936673e-06,1.9736125704608678e-06,1.9979641453570397e-06,1.884452270241522e-06,2.2179350054442732e-06,2.3829597747242833e-06,2.5563670080840506e-06,1.8345771092601033e-06,2.006756510257137e-06,2.1224607040943114e-06,1.61629344969945e-06,1.6461842892371623e-06,1.3580900539077351e-06,1.5075879288409832e-06,1.7147331228307074e-06,1.6938055333472552e-06,1.3151758891699108e-06,1.419432454707897e-06,6.810273405587434e-07,1.2394875103992337e-06,3.4541094612842836e-07,1
3.319024081786093e-07,1.4562376882568941e-06,1.0500726702718202e-06,1.0757747685034394e-06,1.4010707120643318e-06,9.123552007126253e-07,8.827350993296705e-07,7.34306510119317e-07,1.3042717556932294e-06,1.6895873289051617e-06,1.0331820199885825e-06,1.1761039200788762e-06,1.4831181893415767e-06,1.436744871477085e-06,1.3077434044127506e-06,1.738312224989537e-06,1.7275149308430791e-06,1.4511960990816236e-06,1.3560435555338624e-06,1.7980269042754087e-06,1.5617436162142854e-06,1.5332523550017333e-06,8.64907994363822e-07,9.519553907368057e-07,9.440214147222542e-07,1.3607385278946701e-06,1.4895749635976764e-06,8.356266855350786e-07,8.641391106701205e-07,4.972673313009816e-07,1.0432632652188342e-06,2.5960250203086656e-07,1
3.3517935309683286e-07,1.1946441458292979e-06,9.077811127285747e-07,1.1617752797636805e-06,2.1061197593509544e-06,1.2309531683332038e-06,1.025813612912201e-06,2.0103736029488137e-06,2.0206568947467926e-06,2.490629966638564e-06,2.516605351152312e-06,2.2482919665601315e-06,2.503315019242434e-06,3.2522038208776132e-06,3.1672573246770147e-06,3.0457032413027017e-06,2.58304301497007e-06,2.264846697455728e-06,2.072395073013146e-06,1.5419109848884343e-06,1.5373789763177806e-06,1.6003669438448904e-06,2.1328366988021166e-06,1.6226689218178494e-06,1.6913849231325055e-06,1.2065458511674008e-06,1.4270484208274918e-06,9.785970839750266e-07,8.047378521247367e-07,6.657797419453799e-07,8.583603723526579e-07,4.819677438811425e-07,1
3.025205848518268e-07,1.2512400177692575e-06,1.3046731955444502e-06,1.160256915877742e-06,1.6079008381314095e-06,1.4852821839243743e-06,1.7163445829588063e-06,1.6135053703016298e-06,1.673359315761253e-06,2.1708122742353344e-06,1.8675069901824692e-06,1.4454909973043961e-06,2.362612781143477e-06,1.9855353980578614e-06,2.5413009519248226e-06,3.0449157246462473e-06,2.9747508646601673e-06,3.236088517752461e-06,2.9835276649132145e-06,2.8190837777246716e-06,2.1436094668825354e-06,2.2821976389886785e-06,1.882433589593646e-06,1.4061123194600637e-06,1.5592044932554532e-06,1.6461190566020796e-06,1.398430091235699e-06,8.902797047676012e-07,1.6768734400219447e-06,8.395126485316431e-07,8.848855883547331e-07,3.191841367326982e-07,1
4.054363690726385e-07,1.089297539997234e-06,1.0464445889445356e-06,1.0207810626873674e-06,1.547990553910529e-06,1.212397404096189e-06,1.2347001383802704e-06,1.3168575783951473e-06,1.3618324655432644e-06,1.665769562101812e-06,1.5088648627694044e-06,1.7026662280682742e-06,2.1633603971674505e-06,1.7675780637003522e-06,1.4681259192853286e-06,2.2283806709254967e-06,1.960142803630226e-06,2.0877918299803924e-06,2.040898652738215e-06,1.8895796435344264e-06,1.8709688491029653e-06,1.7117823349015585e-06,1.5560361804298793e-06,1.4184057977387807e-06,1.5113055091556722e-06,1.4497524875799908e-06,1.526288762485978e-06,1.0554060024220268e-06,1.0880929901859233e-06,6.573107383149544e-07,1.1395543283311556e-06,3.651985050645801e-07,1
2.5918507750417155e-07,1.4551949510599806e-06,1.0323031626685268e-06,8.228779193396786e-07,9.795033961585349e-07,9.844777565782222e-07,1.2997464480487344e-06,1.6011748337981978e-06,1.1905179118133009e-06,1.740368974014399e-06,1.750591313202833e-06,1.963324728302219e-06,3.1067477508162683e-06,2.5334325552638256e-06,2.047042061529997e-06,2.494508053613266e-06,2.401047575346513e-06,2.732791308310692e-06,3.2946148657803547e-06,2.754898274261565e-06,1.916145951887359e-06,2.847757855613122e-06,2.5135136261805254e-06,1.6471727820417092e-06,2.1915442803610993e-06,1.98815560183202e-06,1.449189166516735e-06,1.6732927497223073e-06,1.2863923467043552e-06,8.67041938810128e-07,1.1176644072101462e-06,2.463181931679879e-07,1
5.346851942292169e-07,9.272041269560132e-07,9.670135829180117e-07,1.128300020142919e-06,1.1197468639477294e-06,1.1908980729613257e-06,1.108165550774715e-06,1.39094729776183e-06,1.3765666762599069e-06,1.4834100317987566e-06,1.6742057320735485e-06,1.7867467238467352e-06,2.210507087929661e-06,1.9885241249737782e-06,1.8812687513118127e-06,2.3769266786987247e-06,1.8727176175979529e-06,1.7817685777511637e-06,1.8747489049485996e-06,1.3760566173361545e-06,1.342090008719272e-06,1.2959081733114515e-06,1.5680689372123827e-06,1.5782418179711863e-06,1.6384668282277947e-06,9.747002838308813e-07,7.486800125359132e-07,1.0517662333235834e-06,1.2730522877337918e-06,7.541133021061623e-07,7.395740651270602e-07,3.4177098412984337e-07,1
4.4160738264149694e-07,8.565448138519498e-07,8.185390600362474e-07,7.164688308351197e-07,1.1108168107989134e-06,8.035465654780363e-07,1.1661972566839907e-06,1.0373921600688896e-06,1.1894133622911832e-06,1.386422076723537e-06,1.2954752938458157e-06,1.1736838105981571e-06,1.5893055492587767e-06,1.6143467652119663e-06,1.2321469516629386e-06,2.079837110283234e-06,2.0382354490188816e-06,2.0747323030220785e-06,2.4662769895431754e-06,2.668057580227132e-06,1.795326576991713e-06,1.9819985493825798e-06,1.5911832832347642e-06,9.876153228198156e-07,1.1192827810301266e-06,1.33075756474223e-06,1.0113912334367774e-06,7.824739720018685e-07,9.696787099263406e-07,6.200146783817326e-07,9.100631654025519e-07,4.208703789152791e-07,1
4.296791399413382e-07,1.2671369177360383e-06,5.402085794464063e-07,6.548523965220422e-07,1.6086656524369975e-06,1.1129421586740496e-06,9.14335278166579e-07,1.3299080350657304e-06,1.4593651951894792e-06,1.63608099283436e-06,1.4385597260759385e-06,1.4212751358954006e-06,2.488445441732482e-06,1.6748196299082705e-06,1.5762619103963716e-06,2.007104092837545e-06,2.310905190305269e-06,2.4833173867626733e-06,2.3635827491843416e-06,2.4883094491528863e-06,2.0171917662749913e-06,1.9405561600130336e-06,2.064937438982915e-06,1.313609185262613e-06,1.4851243492267108e-06,1.7408155365228357e-06,1.452717543229641e-06,1.206050403040226e-06,1.2550449633476928e-06,8.47017072112151e-07,1.0684268898427874e-06,2.9223055136479846e-07,1
4.4367530250191506e-07,9.214511296312376e-07,7.385942076551724e-07,5.015317848718392e-07,8.361172883427294e-07,5.168821050634609e-07,9.918382828415642e-07,8.174648566678529e-07,7.243655174171206e-07,1.2724719515476196e-06,1.0868068540826217e-06,9.290225305218455e-07,1.5596627786089065e-06,1.031946104366474e-06,1.431511204476307e-06,1.2664252436743183e-06,1.3501157647942679e-06,1.545487339442205e-06,1.9545946260131033e-06,2.3687796247866622e-06,1.529335335125943e-06,1.8051486550337228e-06,1.6660829594440343e-06,1.155308325875773e-06,9.64918594175518e-07,1.483166991291719e-06,1.3436647106277755e-06,1.0369298538901606e-06,1.0346819561340072e-06,5.311120737801786e-07,1.001959488821748e-06,4.546939651067022e-07,2
3.1954822040818415e-07,1.3306354155745387e-06,9.819715498394962e-07,1.1499054541607472e-06,1.0547793744980037e-06,1.1779136707642173e-06,1.0573078594698173e-06,1.6307638343905593e-06,1.1256302979805528e-06,1.1464926290084917e-06,1.5456937213314648e-06,1.6295552544034491e-06,2.1441384774080095e-06,2.0119241850686462e-06,1.5654663876044082e-06,1.5561017455309045e-06,1.5201957873223536e-06,1.2531252269457984e-06,1.2329551526891545e-06,1.2872051671321278e-06,1.1596631447647552e-06,1.2029231175711673e-06,1.4520710319631183e-06,1.3434836687464478e-06,1.0726447368336039e-06,1.0418215668882818e-06,7.995121829650125e-07,8.399944684252563e-07,1.109306138154528e-06,7.484268465324629e-07,5.868605606565443e-07,1.6893535041860614e-07,2
3.51035613301028e-07,8.454378013189978e-07,8.426265755811097e-07,9.294627256068817e-07,1.6055742710487676e-06,1.1624159568467025e-06,1.375648618351226e-06,1.7313812393745578e-06,1.5447585486713596e-06,1.9261467731810556e-06,1.728099607335879e-06,2.367230650852254e-06,2.8314235068408276e-06,2.3286066336445945e-06,2.1670400868970605e-06,2.502124424263102e-06,2.404254231244961e-06,2.0290401168968912e-06,2.4204606703571936e-06,2.1303694922259798e-06,1.8139808030326373e-06,2.254059492224411e-06,2.5938336601670876e-06,2.305199278773205e-06,2.4702783759388398e-06,1.807998750330961e-06,1.2919118567810598e-06,1.6599879705872937e-06,1.5159235339152175e-06,9.053796735919798e-07,1.3443503207589733e-06,5.681479798232609e-07,2
